Respondent ID,Stats Code,Reference Question,Question ID,Question,Stats Title,Product,Product ID,Product IDs,Loop,Answer Value,Answer Text
6041164a3c82334265748ad0,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,2,Dislike Very Much(2)
6041164a3c82334265748ad0,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,8,Like Very Much(8)
6041254d1b6cb242a24a8756,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,6,Like Slightly(6)
6041254d1b6cb242a24a8756,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,8,Like Very Much(8)
6041254d1b6cb242a24a8756,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,6,Like Slightly(6)
6040f64e6b335f4286ef5346,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,6,Like Slightly(6)
6040f64e6b335f4286ef5346,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,6,Like Slightly(6)
6040f64e6b335f4286ef5346,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,7,Like Moderately(7)
6040fed16b335f4286ef5426,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,8,Like Very Much(8)
6040fed16b335f4286ef5426,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,9,Like Extremely(9)
6040fed16b335f4286ef5426,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,7,Like Moderately(7)
60413a6c3c82334265748e2c,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,7,Like Moderately(7)
60413a6c3c82334265748e2c,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,4,Dislike Slightly(4)
60413a6c3c82334265748e2c,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,8,Like Very Much(8)
60415e8764870f425f511e66,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,8,Like Very Much(8)
60415e8764870f425f511e66,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,9,Like Extremely(9)
60415e8764870f425f511e66,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,8,Like Very Much(8)
604146a93c82334265748ec8,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,9,Like Extremely(9)
604146a93c82334265748ec8,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,6,Like Slightly(6)
604146a93c82334265748ec8,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,7,Like Moderately(7)
604114dd6b335f4286ef5803,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,8,Like Very Much(8)
604114dd6b335f4286ef5803,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,8,Like Very Much(8)
604114dd6b335f4286ef5803,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,5,Neither Like nor Dislike(5)
604150c064870f425f511de3,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,8,Like Very Much(8)
604150c064870f425f511de3,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,8,Like Very Much(8)
604150c064870f425f511de3,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,9,Like Extremely(9)
6040e46958215e3cbd6536f0,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,9,Like Extremely(9)
6040e46958215e3cbd6536f0,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,8,Like Very Much(8)
6040e46958215e3cbd6536f0,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,8,Like Very Much(8)
604104fe1b6cb242a24a8506,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,9,Like Extremely(9)
604104fe1b6cb242a24a8506,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,9,Like Extremely(9)
604104fe1b6cb242a24a8506,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,5,Neither Like nor Dislike(5)
60413af13c82334265748e2f,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,7,Like Moderately(7)
60413af13c82334265748e2f,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,8,Like Very Much(8)
60413af13c82334265748e2f,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,8,Like Very Much(8)
6040e81b2cea503c9ce3f4e5,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,8,Like Very Much(8)
6040e81b2cea503c9ce3f4e5,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,9,Like Extremely(9)
6040e81b2cea503c9ce3f4e5,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,8,Like Very Much(8)
60411d64fff28b428023cc12,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,6,Like Slightly(6)
60411d64fff28b428023cc12,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,4,Dislike Slightly(4)
60411d64fff28b428023cc12,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,8,Like Very Much(8)
60412f2cfff28b428023ce7b,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,8,Like Very Much(8)
60412f2cfff28b428023ce7b,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,9,Like Extremely(9)
60412f2cfff28b428023ce7b,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,9,Like Extremely(9)
604105cc64870f425f51180f,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,9,Like Extremely(9)
604105cc64870f425f51180f,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,4,Dislike Slightly(4)
604105cc64870f425f51180f,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,9,Like Extremely(9)
604100f264870f425f511654,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,9,Like Extremely(9)
604100f264870f425f511654,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,9,Like Extremely(9)
604100f264870f425f511654,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,8,Like Very Much(8)
6041007064870f425f511635,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,8,Like Very Much(8)
6041007064870f425f511635,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,9,Like Extremely(9)
6041007064870f425f511635,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,9,Like Extremely(9)
604223e7fff28b428023d8c4,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,8,Like Very Much(8)
604223e7fff28b428023d8c4,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,7,Like Moderately(7)
604223e7fff28b428023d8c4,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,7,Like Moderately(7)
604105bd1b6cb242a24a8536,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,7,Like Moderately(7)
604105bd1b6cb242a24a8536,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,9,Like Extremely(9)
604105bd1b6cb242a24a8536,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,8,Like Very Much(8)
60414e7f3c82334265748f65,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,9,Like Extremely(9)
60414e7f3c82334265748f65,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,8,Like Very Much(8)
60414e7f3c82334265748f65,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,8,Like Very Much(8)
604160fe3c82334265748ffe,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,7,Like Moderately(7)
604160fe3c82334265748ffe,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,5,Neither Like nor Dislike(5)
604160fe3c82334265748ffe,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,9,Like Extremely(9)
604231fc3c823342657498fa,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,8,Like Very Much(8)
604231fc3c823342657498fa,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,9,Like Extremely(9)
604231fc3c823342657498fa,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,8,Like Very Much(8)
604145fa6b335f4286ef5bba,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,8,Like Very Much(8)
604145fa6b335f4286ef5bba,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,9,Like Extremely(9)
604145fa6b335f4286ef5bba,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,5,Neither Like nor Dislike(5)
60424b8f3c82334265749bdf,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,8,Like Very Much(8)
60424b8f3c82334265749bdf,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,9,Like Extremely(9)
60424b8f3c82334265749bdf,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,9,Like Extremely(9)
6040e92c2cea503c9ce3f4f5,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,7,Like Moderately(7)
6040e92c2cea503c9ce3f4f5,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,8,Like Very Much(8)
6040e92c2cea503c9ce3f4f5,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,4,Dislike Slightly(4)
604116763c82334265748ad3,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,8,Like Very Much(8)
604116763c82334265748ad3,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,6,Like Slightly(6)
604116763c82334265748ad3,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,6,Like Slightly(6)
6040fc8efff28b428023c7e8,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,8,Like Very Much(8)
6040fc8efff28b428023c7e8,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,7,Like Moderately(7)
6040fc8efff28b428023c7e8,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,9,Like Extremely(9)
60411e661b6cb242a24a86b6,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,8,Like Very Much(8)
60411e661b6cb242a24a86b6,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,7,Like Moderately(7)
60411e661b6cb242a24a86b6,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,8,Like Very Much(8)
6040f6593c82334265748646,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,7,Like Moderately(7)
6040f6593c82334265748646,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,8,Like Very Much(8)
6040f6593c82334265748646,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,7,Like Moderately(7)
604160343c82334265748ff8,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,8,Like Very Much(8)
604160343c82334265748ff8,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,5,Neither Like nor Dislike(5)
604160343c82334265748ff8,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,8,Like Very Much(8)
604157a01b6cb242a24a8bed,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,6,Like Slightly(6)
604157a01b6cb242a24a8bed,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,7,Like Moderately(7)
604157a01b6cb242a24a8bed,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,8,Like Very Much(8)
6041395c3c82334265748e22,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,8,Like Very Much(8)
6041395c3c82334265748e22,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,8,Like Very Much(8)
6041395c3c82334265748e22,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,5,Neither Like nor Dislike(5)
604156826b335f4286ef5cf6,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,8,Like Very Much(8)
604156826b335f4286ef5cf6,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,4,Dislike Slightly(4)
604156826b335f4286ef5cf6,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,7,Like Moderately(7)
604119e2fff28b428023cbc5,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,9,Like Extremely(9)
604119e2fff28b428023cbc5,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,9,Like Extremely(9)
604119e2fff28b428023cbc5,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,9,Like Extremely(9)
604224186b335f4286ef6435,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,8,Like Very Much(8)
604224186b335f4286ef6435,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,5,Neither Like nor Dislike(5)
604224186b335f4286ef6435,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,9,Like Extremely(9)
604154c41b6cb242a24a8bcc,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product C,603e57aea9cc9b0abf1d97c2,,,7,Like Moderately(7)
604154c41b6cb242a24a8bcc,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,8,Like Very Much(8)
604154c41b6cb242a24a8bcc,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,8,Like Very Much(8)
6040ef4d08387a3ce031ef2f,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product B,6036af05b0fe6719fe120608,,,9,Like Extremely(9)
6040ef4d08387a3ce031ef2f,S_FL_ANO_PCA_AHC_PLS_9,,6036b153f30c8419dc86be79,6036b153f30c8419dc86be79,Flavor Liking,Product A,603e57aea9cc9b0abf1d97c4,,,7,Like Moderately(7)
